hltbnd_lvl1_name,hltbnd_lvl1_pcode,hltbnd_lvl2_name,hltbnd_lvl2_pcode,hltbnd_lvl3_name,hltbnd_lvl3_pcode,year,month,week,mgt_cas,mgt_deces,mgt_ta1000,mgt_tm1000,mgt_vacci,chl_cas,chl_deces,chl_ta1000,chl_tm1000,chl_vacci,rgl_cas,rgl_deces,rgl_ta1000,rgl_tm1000,rgl_vacci,hpe_cas,hpe_deces,hpe_ta1000,hpe_tm1000,hpe_vacci,fvj_cas,fvj_deces,fvj_ta1000,fvj_tm1000,fvj_vacci,plu_cas,plu_deces,plu_ta1000,plu_tm1000,plu_vacci,dng_cas,dng_deces,dng_ta1000,dng_tm1000,dng_vacci,lsa_cas,lsa_deces,lsa_ta1000,lsa_tm1000,lsa_vacci
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,1,1,1,0,0.257,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,508,0,130.801,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,1,2,1,0,0.257,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,597,0,153.717,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,1,3,2,0,0.515,0,null,0,0,0,0,null,2,0,0.515,0,null,0,0,0,0,null,0,0,0,0,null,517,0,133.119,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,1,4,4,0,1.03,0,null,0,0,0,0,null,6,0,1.545,0,null,0,0,0,0,null,0,0,0,0,null,394,0,101.448,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,1,5,0,0,0,0,null,0,0,0,0,null,4,0,1.03,0,null,0,0,0,0,null,0,0,0,0,null,393,0,101.191,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,2,6,1,0,0.257,0,null,0,0,0,0,null,2,0,0.515,0,null,0,0,0,0,null,0,0,0,0,null,359,0,92.436,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,2,7,2,0,0.515,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,380,0,97.844,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,2,8,3,0,0.772,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,478,0,123.077,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,2,9,2,0,0.515,0,null,0,0,0,0,null,1,0,0.257,0,null,0,0,0,0,null,0,0,0,0,null,501,11,128.999,0.028,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,2,10,3,0,0.772,0,null,0,0,0,0,null,2,0,0.515,0,null,0,0,0,0,null,0,0,0,0,null,555,0,142.903,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,3,11,4,0,1.03,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,568,0,146.25,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,3,12,5,0,1.287,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,444,0,114.322,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,3,13,4,0,1.03,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,479,0,123.334,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,4,14,1,0,0.257,0,null,0,0,0,0,null,1,0,0.257,0,null,0,0,0,0,null,0,0,0,0,null,455,0,117.155,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,4,15,8,0,2.06,0,null,0,0,0,0,null,3,0,0.772,0,null,0,0,0,0,null,0,0,0,0,null,553,0,142.388,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,4,16,7,1,1.802,0.003,null,0,0,0,0,null,1,0,0.257,0,null,0,0,0,0,null,0,0,0,0,null,462,0,118.957,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,4,17,2,0,0.515,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,514,0,132.346,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,4,18,3,0,0.772,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,490,0,126.167,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,5,19,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,570,0,146.765,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,5,20,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,434,0,111.748,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,5,21,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,565,0,145.478,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,6,22,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,611,0,157.322,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,6,23,1,0,0.257,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,701,1,180.496,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,6,24,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,499,0,128.484,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,6,25,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,740,0,190.537,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,6,26,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,662,0,170.454,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,7,27,2,0,0.515,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,927,0,238.687,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,7,28,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,1042,0,268.297,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,7,29,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,1135,0,292.243,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,8,30,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,1329,2,342.195,0.005,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,8,31,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,2035,1,523.978,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,8,32,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,2248,0,578.822,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,8,33,1,0,0.257,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,2517,0,648.085,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,8,34,1,0,0.257,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,3148,1,810.557,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,9,35,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,3182,1,819.311,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,9,36,0,0,0,0,null,10,2,2.575,0.005,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,3928,1,1011.394,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,9,37,0,0,0,0,null,11,1,2.832,0.003,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,3644,1,938.268,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,10,38,0,0,0,0,null,6,0,1.545,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,3702,1,953.202,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,10,39,0,0,0,0,null,12,1,3.09,0.003,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,3705,0,953.975,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,10,40,0,0,0,0,null,2,0,0.515,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,3900,0,1004.184,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,10,41,0,0,0,0,null,8,0,2.06,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,3678,0,947.023,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,10,42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,11,43,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,11,44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,11,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,12,46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,12,47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,12,48,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,12,49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,12,50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,12,51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Birni N'Konni,ner002048,Tahoua,ner003005,2018,12,52,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,1,1,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,535,0,168.96,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,1,2,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,354,0,111.798,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,1,3,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,296,0,93.481,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,1,4,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,474,2,149.695,0.006,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,1,5,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,348,0,109.903,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,2,6,0,0,0,0,null,0,0,0,0,null,3,0,0.947,0,null,0,0,0,0,null,0,0,0,0,null,355,0,112.114,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,2,7,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,485,0,153.169,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,2,8,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,601,0,189.804,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,2,9,3,0,0.947,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,794,1,250.756,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,2,10,1,0,0.316,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,694,0,219.174,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,3,11,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,849,1,268.125,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,3,12,2,0,0.632,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,533,1,168.328,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,3,13,1,0,0.316,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,693,0,218.858,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,4,14,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,577,0,182.224,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,4,15,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,655,0,206.858,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,4,16,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,782,2,246.966,0.006,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,4,17,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,635,0,200.541,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,4,18,0,0,0,0,null,0,0,0,0,null,2,0,0.632,0,null,0,0,0,0,null,0,0,0,0,null,624,0,197.067,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,5,19,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,610,1,192.646,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,5,20,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,523,0,165.17,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,5,21,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,495,0,156.327,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,6,22,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,208,0,65.689,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,6,23,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,561,1,177.171,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,6,24,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,665,0,210.016,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,6,25,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,777,0,245.387,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,6,26,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,741,1,234.017,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,7,27,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,311,0,98.218,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,7,28,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,1081,2,341.394,0.006,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,7,29,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,1559,6,492.353,0.019,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,8,30,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,1414,4,446.56,0.013,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,8,31,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,1056,2,333.499,0.006,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,8,32,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,1406,0,444.033,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,8,33,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,1860,0,587.412,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,8,34,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,2833,3,894.698,0.009,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,9,35,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,3160,4,997.969,0.013,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,9,36,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,2927,6,924.385,0.019,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,9,37,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,2242,0,708.053,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,10,38,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,3421,1,1080.397,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,10,39,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,3244,4,1024.498,0.013,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,10,40,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,2501,0,789.849,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,10,41,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,10,42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,11,43,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,11,44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,11,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,12,46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,12,47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,12,48,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,12,49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,12,50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,12,51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Boboye,ner002050,Dosso,ner003004,2018,12,52,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Bosso,ner002103,Diffa,ner003008,2018,1,1,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,1,0,1.083,0,null,0,0,0,0,null,112,0,121.349,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Bosso,ner002103,Diffa,ner003008,2018,1,2,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,92,0,99.679,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Bosso,ner002103,Diffa,ner003008,2018,1,3,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,2,0,2.167,0,null,0,0,0,0,null,77,0,83.427,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Bosso,ner002103,Diffa,ner003008,2018,1,4,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,63,0,68.259,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Bosso,ner002103,Diffa,ner003008,2018,1,5,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,56,0,60.674,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Bosso,ner002103,Diffa,ner003008,2018,2,6,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,44,0,47.673,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Bosso,ner002103,Diffa,ner003008,2018,2,7,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,24,0,26.003,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Bosso,ner002103,Diffa,ner003008,2018,2,8,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,111,0,120.265,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Bosso,ner002103,Diffa,ner003008,2018,2,9,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,125,0,135.434,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Bosso,ner002103,Diffa,ner003008,2018,2,10,0,0,0,0,null,0,0,0,0,null,1,0,1.083,0,null,0,0,0,0,null,0,0,0,0,null,83,0,89.928,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Bosso,ner002103,Diffa,ner003008,2018,3,11,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,43,0,46.589,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Bosso,ner002103,Diffa,ner003008,2018,3,12,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,50,0,54.174,0,null,null,null,null,null,null,null,null,null,null,null
